618.00,2.11
619.00,2.59
621.00,3.71
623.00,3.00
624.00,4.00
626.00,2.26
627.00,3.60
628.00,3.90
630.00,2.86
631.00,2.08
632.00,4.00
633.00,3.60
634.00,1.67
635.00,3.62
637.00,2.54
638.00,3.21
639.00,2.62
640.00,2.68
641.00,1.00
642.00,2.00
643.00,2.00
644.00,2.00
645.00,3.60
647.00,3.55
648.00,3.43
649.00,4.19
650.00,3.47
651.00,2.00
652.00,2.89
653.00,3.23
655.00,1.00
656.00,2.56
657.00,3.00
658.00,3.00
659.00,3.72
660.00,1.50
661.00,3.46
662.00,2.98
663.00,3.42
664.00,3.00
665.00,3.66
666.00,3.33
667.00,2.04
668.00,4.40
669.00,4.17
670.00,4.41
671.00,3.68
672.00,2.00
673.00,2.62
674.00,3.02
678.00,4.25
679.00,3.50
680.00,3.36
681.00,3.93
682.00,3.50
684.00,1.00
685.00,3.30
687.00,3.00
688.00,2.28
690.00,2.00
691.00,3.10
692.00,2.11
694.00,2.65
695.00,3.18
696.00,3.25
697.00,2.55
698.00,2.20
700.00,3.32
701.00,4.00
702.00,3.67
703.00,1.60
704.00,2.31
705.00,3.83
706.00,2.50
707.00,3.09
708.00,3.43
709.00,3.04
710.00,2.33
711.00,2.50
712.00,3.50
714.00,3.89
715.00,3.62
716.00,2.68
717.00,4.00
718.00,3.48
719.00,2.86
720.00,4.43
722.00,3.81
724.00,3.09
725.00,2.79
726.00,3.00
728.00,3.76
729.00,3.67
730.00,1.00
731.00,2.85
732.00,2.83
733.00,3.72
734.00,3.00
735.00,3.36
736.00,3.17
737.00,2.03
741.00,4.09
742.00,2.53
743.00,2.57
744.00,2.00
745.00,4.52
746.00,4.00
747.00,2.00
748.00,3.15
749.00,2.75
750.00,4.45
751.00,3.53
753.00,3.16
754.00,2.92
755.00,3.78
756.00,3.00
757.00,3.75
758.00,4.00
759.00,4.10
760.00,3.52
761.00,2.79
762.00,2.18
763.00,3.00
764.00,3.27
765.00,2.63
766.00,3.57
767.00,3.21
769.00,3.25
771.00,3.78
774.00,4.00
775.00,3.22
776.00,3.00
778.00,3.96
779.00,2.69
780.00,3.51
781.00,3.38
782.00,2.55
783.00,3.22
784.00,2.73
785.00,3.48
786.00,3.12
787.00,5.00
788.00,3.00
789.00,3.00
790.00,3.00
791.00,3.50
792.00,4.00
793.00,2.60
796.00,3.33
798.00,2.71
799.00,3.35
800.00,4.08
801.00,3.10
802.00,3.50
803.00,3.68
804.00,2.98
805.00,3.59
806.00,3.17
807.00,3.00
808.00,3.40
809.00,2.57
810.00,1.47
811.00,3.89
813.00,2.51
814.00,3.00
815.00,2.00
818.00,2.56
820.00,3.25
821.00,2.00
823.00,3.25
824.00,3.93
826.00,1.00
827.00,3.00
828.00,2.91
829.00,2.29
830.00,2.95
831.00,3.85
832.00,3.48
833.00,2.18
834.00,2.00
835.00,3.13
836.00,2.65
837.00,3.48
838.00,3.88
839.00,2.21
840.00,2.56
841.00,3.40
842.00,2.59
843.00,1.00
844.00,3.57
846.00,3.74
847.00,1.86
848.00,3.44
849.00,2.51
850.00,3.67
851.00,3.50
852.00,3.22
853.00,4.00
854.00,3.62
858.00,4.52
859.00,2.00
860.00,3.60
861.00,3.51
862.00,3.65
863.00,3.50
864.00,3.58
865.00,2.00
866.00,3.82
867.00,2.21
868.00,3.00
869.00,3.10
870.00,2.18
872.00,3.00
874.00,3.12
875.00,3.39
876.00,2.86
877.00,3.29
878.00,4.00
879.00,2.83
880.00,2.20
881.00,2.62
882.00,2.71
884.00,3.00
885.00,2.58
886.00,2.94
887.00,2.50
888.00,2.21
889.00,2.50
891.00,2.36
892.00,3.86
893.00,3.70
895.00,1.00
896.00,3.43
897.00,3.76
898.00,4.30
899.00,4.28
900.00,3.85
901.00,3.64
902.00,3.91
903.00,4.27
904.00,4.48
905.00,4.28
906.00,4.10
907.00,3.92
908.00,4.38
909.00,4.13
910.00,4.30
911.00,4.18
912.00,4.41
913.00,4.40
914.00,4.15
915.00,3.96
916.00,4.22
917.00,3.68
918.00,3.79
919.00,4.25
920.00,4.00
921.00,3.89
922.00,4.49
923.00,4.39
924.00,4.07
925.00,3.25
926.00,4.26
927.00,3.98
928.00,4.20
929.00,3.78
930.00,4.29
931.00,3.91
932.00,3.95
933.00,4.10
934.00,3.66
935.00,3.63
936.00,4.08
937.00,3.75
938.00,3.62
939.00,3.18
940.00,3.97
941.00,3.70
942.00,4.20
943.00,3.98
944.00,3.79
945.00,4.15
946.00,3.85
947.00,4.11
948.00,3.75
949.00,3.98
950.00,4.24
951.00,4.25
952.00,3.60
953.00,4.30
954.00,4.24
955.00,4.17
956.00,3.55
957.00,3.24
958.00,3.38
959.00,3.74
960.00,3.45
961.00,3.48
962.00,3.55
963.00,3.57
964.00,3.39
965.00,4.08
966.00,4.00
967.00,3.26
968.00,3.67
969.00,4.25
970.00,3.41
971.00,4.05
972.00,3.17
973.00,3.91
974.00,3.75
975.00,1.50
976.00,3.57
977.00,2.00
978.00,3.94
980.00,2.80
981.00,2.75
982.00,3.68
984.00,2.67
985.00,3.75
986.00,3.60
987.00,2.90
988.00,3.38
989.00,5.00
990.00,2.57
991.00,3.52
992.00,2.60
993.00,3.11
994.00,4.10
996.00,2.91
997.00,3.36
998.00,3.01
999.00,3.28
1000.00,3.05
1002.00,4.25
1003.00,2.94
1004.00,2.66
1005.00,2.37
1006.00,3.09
1007.00,2.98
1008.00,3.33
1009.00,3.19
1010.00,3.27
1011.00,2.73
1012.00,3.70
1013.00,3.57
1014.00,3.40
1015.00,3.35
1016.00,3.22
1017.00,3.59
1018.00,3.25
1019.00,3.70
1020.00,3.24
1021.00,2.77
1022.00,3.76
1023.00,3.99
1024.00,3.25
1025.00,3.61
1026.00,3.62
1027.00,3.16
1028.00,3.89
1029.00,3.69
1030.00,3.08
1031.00,3.48
1032.00,3.70
1033.00,3.45
1034.00,3.64
1035.00,3.93
1036.00,4.12
1037.00,2.66
1038.00,3.27
1039.00,3.67
1040.00,3.00
1041.00,4.04
1042.00,3.48
1043.00,2.84
1044.00,3.29
1046.00,4.07
1047.00,3.48
1049.00,3.33
1050.00,3.82
1051.00,3.42
1053.00,2.91
1054.00,3.31
1055.00,2.74
1056.00,3.54
1057.00,3.56
1058.00,3.27
1059.00,3.40
1060.00,3.94
1061.00,3.55
1062.00,2.50
1063.00,3.15
1064.00,2.89
1066.00,4.17
1067.00,3.78
1068.00,3.69
1069.00,3.93
1070.00,3.00
1071.00,3.40
1073.00,3.86
1076.00,4.00
1077.00,3.98
1078.00,3.84
1079.00,3.97
1080.00,4.02
1081.00,3.62
1082.00,3.70
1083.00,3.53
1084.00,4.10
1085.00,3.78
1086.00,4.08
1087.00,3.44
1088.00,3.31
1089.00,4.14
1090.00,4.09
1091.00,2.79
1092.00,3.54
1093.00,3.41
1094.00,3.73
1095.00,3.88
1096.00,3.98
1097.00,3.97
1098.00,2.40
1099.00,3.99
1100.00,2.81
1101.00,3.69
1102.00,2.00
1103.00,3.92
1104.00,4.23
1105.00,1.79
1107.00,2.00
1111.00,4.10
1112.00,3.43
1113.00,3.00
1114.00,2.87
1115.00,1.00
1116.00,3.41
1117.00,4.25
1118.00,2.00
1119.00,3.21
1120.00,3.58
1121.00,3.08
1123.00,3.73
1124.00,3.74
1125.00,3.78
1126.00,2.37
1127.00,3.68
1128.00,2.92
1129.00,3.46
1130.00,3.26
1131.00,4.32
1132.00,4.26
1133.00,2.00
1134.00,3.00
1135.00,3.19
1136.00,4.34
1138.00,3.86
1139.00,4.00
1142.00,1.00
1144.00,3.75
1145.00,2.50
1147.00,4.32
1148.00,4.51
1149.00,3.50
1150.00,3.93
1151.00,3.48
1152.00,3.48
1153.00,3.43
1154.00,3.73
1160.00,2.17
1161.00,3.95
1162.00,3.91
1163.00,2.95
1164.00,3.60
1165.00,1.00
1167.00,2.89
1168.00,2.06
1169.00,3.72
1170.00,1.65
1171.00,3.73
1172.00,4.29
1173.00,3.35
1174.00,3.80
1175.00,4.00
1176.00,3.94
1177.00,3.99
1178.00,4.47
1179.00,3.79
1180.00,3.84
1181.00,2.90
1183.00,3.61
1184.00,3.80
1185.00,3.96
1186.00,3.61
1187.00,3.66
1188.00,3.95
1189.00,4.25
1190.00,3.51
1191.00,3.06
1192.00,4.03
1193.00,4.39
1194.00,3.48
1196.00,4.29
1197.00,4.30
1198.00,4.48
1199.00,4.10
1200.00,4.13
1201.00,4.13
1202.00,3.61
1203.00,4.30
1204.00,4.40
1205.00,3.38
1206.00,4.08
1207.00,4.43
1208.00,4.24
1209.00,4.02
1210.00,4.02
1211.00,4.11
1212.00,4.45
1213.00,4.28
1214.00,4.16
1215.00,3.80
1216.00,3.66
1217.00,4.27
1218.00,4.20
1219.00,4.22
1220.00,3.94
1221.00,4.36
1222.00,4.11
1223.00,4.36
1224.00,4.29
1225.00,4.25
1226.00,4.05
1227.00,3.86
1228.00,4.19
1230.00,4.14
1231.00,4.08
1232.00,3.63
1233.00,4.30
1234.00,4.32
1235.00,4.16
1236.00,4.19
1237.00,4.23
1238.00,4.00
1240.00,4.15
1241.00,3.36
1242.00,4.19
1243.00,3.98
1244.00,4.08
1245.00,4.01
1246.00,4.01
1247.00,4.25
1248.00,4.22
1249.00,4.01
1250.00,4.39
1251.00,4.11
1252.00,4.34
1253.00,4.14
1254.00,4.29
1255.00,3.41
1256.00,4.21
1257.00,3.92
1258.00,4.10
1259.00,4.10
1260.00,4.30
1261.00,3.83
1262.00,4.38
1263.00,4.11
1264.00,4.05
1265.00,3.95
1266.00,4.09
1267.00,4.33
1268.00,3.49
1269.00,4.17
1270.00,3.99
1271.00,3.81
1272.00,4.27
1273.00,3.97
1274.00,3.93
1275.00,3.85
1276.00,4.25
1277.00,3.88
1278.00,4.25
1279.00,3.75
1280.00,4.17
1281.00,4.03
1282.00,3.90
1283.00,4.18
1284.00,4.31
1285.00,3.82
1286.00,3.59
1287.00,4.11
1288.00,4.18
1289.00,3.97
1290.00,3.59
1291.00,4.13
1292.00,4.01
1293.00,4.14
1294.00,4.12
1295.00,3.57
1296.00,4.00
1297.00,3.71
1298.00,3.64
1299.00,4.25
1300.00,4.15
1301.00,3.98
1302.00,3.91
1303.00,4.13
1304.00,4.22
1305.00,3.79
1306.00,3.60
1307.00,4.07
1310.00,3.56
1311.00,1.00
1312.00,3.24
1313.00,2.15
1315.00,2.33
1316.00,4.00
1317.00,3.17
1320.00,3.04
1321.00,3.75
1322.00,1.72
1323.00,1.37
1324.00,1.68
1325.00,1.65
1326.00,2.11
1327.00,2.94
1328.00,1.84
1329.00,2.67
1330.00,3.00
1331.00,3.18
1332.00,2.91
1333.00,3.88
1334.00,3.14
1335.00,1.71
1336.00,2.24
1337.00,3.56
1339.00,3.34
1340.00,3.91
1341.00,2.85
1342.00,2.90
1343.00,3.67
1344.00,3.92
1345.00,3.60
1346.00,3.18
1347.00,3.49
1348.00,3.99
1349.00,3.07
1350.00,3.62
1351.00,3.40
1352.00,2.85
1353.00,3.09
1354.00,3.82
1355.00,2.96
1356.00,3.71
1357.00,3.81
1358.00,4.21
1359.00,2.48
1360.00,3.50
1361.00,4.21
1362.00,4.03
1363.00,2.97
1364.00,3.50
1365.00,3.84
1366.00,3.19
1367.00,3.05
1369.00,3.80
1370.00,3.54
1371.00,3.14
1372.00,3.41
1373.00,2.75
1374.00,3.88
1375.00,3.35
1376.00,3.66
1377.00,2.98
1378.00,3.42
1379.00,2.91
1380.00,3.58
1381.00,1.96
1382.00,2.78
1383.00,1.55
1384.00,3.83
1385.00,3.27
1386.00,1.00
1387.00,4.09
1388.00,2.59
1389.00,1.85
1390.00,3.20
1391.00,2.90
1392.00,3.74
1393.00,3.76
1394.00,4.02
1395.00,3.33
1396.00,3.73
1397.00,3.65
1398.00,3.19
1399.00,3.20
1401.00,3.51
1404.00,3.14
1405.00,3.04
1406.00,3.46
1407.00,3.58
1408.00,3.81
1409.00,3.05
1410.00,2.87
1411.00,3.96
1412.00,3.90
1413.00,3.38
1414.00,3.60
1415.00,3.56
1416.00,3.26
1417.00,2.77
1419.00,3.96
1420.00,4.00
1421.00,3.05
1422.00,3.02
1423.00,4.36
1425.00,3.29
1426.00,2.52
1427.00,2.29
1428.00,3.25
1429.00,3.31
1430.00,1.00
1431.00,2.55
1432.00,2.77
1433.00,1.80
1434.00,4.00
1436.00,2.89
1437.00,3.10
1438.00,2.82
1439.00,2.35
1440.00,2.77
1441.00,3.44
1442.00,3.10
1444.00,3.38
1445.00,2.17
1446.00,4.05
1447.00,3.37
1449.00,4.15
1450.00,3.79
1453.00,2.43
1454.00,3.16
1455.00,2.77
1456.00,2.36
1457.00,3.11
1458.00,2.83
1459.00,3.36
1460.00,2.68
1461.00,2.57
1463.00,3.03
1464.00,3.35
1465.00,3.49
1466.00,3.80
1468.00,2.56
1470.00,4.00
1471.00,3.40
1472.00,3.25
1473.00,2.83
1474.00,2.34
1475.00,3.15
1476.00,3.49
1477.00,3.44
1479.00,3.20
1480.00,3.28
1482.00,3.33
1483.00,2.76
1484.00,3.70
1485.00,3.50
1486.00,3.14
1487.00,3.07
1488.00,2.86
1489.00,2.57
1490.00,1.81
1493.00,3.29
1494.00,2.47
1495.00,1.32
1496.00,3.16
1497.00,2.08
1498.00,3.14
1499.00,2.20
1500.00,3.81
1501.00,2.61
1502.00,3.08
1503.00,2.32
1504.00,3.50
1507.00,3.33
1508.00,3.31
1509.00,3.67
1510.00,2.50
1511.00,3.58
1513.00,3.05
1514.00,2.71
1515.00,2.56
1516.00,3.65
1517.00,3.71
1518.00,3.42
1519.00,3.33
1520.00,2.47
1522.00,2.43
1523.00,2.63
1525.00,2.09
1526.00,2.47
1527.00,3.64
1528.00,2.00
1529.00,3.23
1531.00,3.64
1532.00,2.67
1533.00,3.88
1534.00,3.67
1535.00,3.49
1537.00,4.14
1538.00,1.67
1539.00,2.82
1541.00,3.10
1542.00,3.54
1543.00,3.29
1544.00,3.04
1545.00,4.07
1546.00,3.82
1547.00,3.32
1548.00,2.50
1549.00,2.68
1550.00,2.70
1551.00,2.83
1552.00,3.27
1553.00,2.75
1554.00,3.48
1555.00,3.00
1556.00,1.87
1558.00,1.50
1561.00,3.25
1562.00,2.26
1563.00,3.60
1564.00,3.83
1565.00,3.00
1566.00,3.28
1567.00,3.44
1569.00,3.43
1570.00,3.30
1571.00,3.96
1572.00,3.73
1573.00,3.40
1574.00,2.87
1575.00,3.14
1579.00,3.00
1580.00,3.74
1581.00,2.85
1582.00,3.17
1583.00,2.78
1584.00,3.77
1585.00,3.21
1586.00,3.05
1587.00,3.42
1588.00,3.08
1589.00,3.36
1590.00,2.52
1591.00,2.62
1592.00,2.49
1593.00,2.86
1594.00,3.78
1595.00,1.74
1596.00,3.47
1597.00,3.41
1598.00,2.71
1599.00,1.64
1600.00,2.87
1601.00,2.72
1602.00,2.12
1603.00,2.93
1604.00,2.75
1605.00,2.66
1606.00,2.34
1608.00,3.59
1609.00,2.75
1610.00,4.05
1611.00,3.35
1612.00,3.33
1613.00,2.90
1614.00,3.28
1615.00,3.62
1616.00,3.09
1617.00,4.22
1619.00,3.43
1620.00,3.34
1621.00,3.28
1622.00,2.40
1623.00,2.21
1624.00,2.72
1625.00,3.91
1626.00,2.52
1627.00,3.08
1629.00,3.02
1630.00,2.00
1631.00,3.59
1632.00,2.45
1633.00,3.66
1635.00,3.80
1636.00,2.40
1639.00,3.78
1640.00,2.54
1641.00,3.87
1642.00,3.05
1643.00,3.88
1644.00,2.63
1645.00,3.44
1646.00,2.82
1647.00,2.88
1648.00,3.47
1649.00,3.85
1650.00,3.34
1651.00,2.88
1652.00,3.25
1653.00,3.71
1654.00,3.31
1655.00,2.43
1656.00,3.21
1657.00,3.50
1658.00,3.17
1659.00,2.86
1660.00,3.57
1661.00,3.19
1662.00,2.65
1663.00,3.84
1664.00,4.20
1665.00,2.68
1666.00,2.60
1667.00,2.78
1668.00,2.54
1669.00,3.46
1670.00,3.50
1671.00,3.18
1672.00,3.57
1673.00,3.77
1674.00,4.00
1675.00,3.09
1676.00,3.13
1677.00,2.76
1678.00,3.83
1679.00,1.96
1680.00,3.79
1681.00,2.18
1682.00,3.86
1683.00,3.76
1684.00,3.72
1685.00,3.50
1686.00,3.16
1687.00,3.08
1688.00,3.50
1689.00,3.15
1690.00,2.96
1692.00,2.55
1693.00,3.72
1694.00,3.73
1695.00,3.69
1696.00,3.57
1699.00,3.50
1701.00,3.42
1702.00,2.55
1703.00,2.94
1704.00,4.18
1707.00,1.88
1709.00,2.00
1711.00,3.25
1713.00,3.04
1714.00,2.00
1715.00,3.00
1717.00,2.98
1718.00,2.57
1719.00,4.04
1720.00,1.29
1721.00,3.58
1722.00,3.44
1724.00,3.00
1725.00,3.74
1726.00,2.77
1727.00,3.23
1728.00,3.32
1729.00,3.69
1730.00,3.73
1731.00,1.88
1732.00,3.74
1733.00,3.11
1734.00,3.83
1735.00,3.20
1739.00,1.36
1741.00,4.00
1743.00,3.91
1744.00,2.68
1746.00,2.76
1747.00,3.49
1748.00,3.82
1749.00,3.40
1750.00,2.19
1752.00,2.66
1753.00,3.20
1754.00,3.39
1755.00,3.53
1756.00,2.55
1758.00,3.65
1759.00,3.98
1760.00,1.87
1762.00,2.74
1764.00,3.00
1767.00,3.00
1769.00,3.14
1770.00,3.47
1771.00,2.64
1772.00,2.43
1773.00,2.50
1777.00,3.49
1779.00,2.66
1780.00,4.12
1782.00,2.50
1783.00,2.93
1784.00,3.95
1785.00,3.39
1787.00,3.50
1788.00,3.96
1791.00,2.96
1792.00,3.17
1793.00,2.38
1794.00,3.43
1795.00,4.50
1796.00,2.40
1797.00,4.01
1798.00,2.57
1799.00,3.41
1801.00,3.04
1804.00,3.03
1805.00,3.45
1806.00,2.89
1807.00,3.41
1809.00,3.81
1810.00,3.56
1811.00,3.69
1812.00,3.48
1814.00,3.36
1815.00,2.00
1816.00,2.96
1817.00,3.00
1820.00,2.00
1821.00,3.19
1822.00,2.05
1824.00,3.37
1825.00,2.67
1826.00,1.55
1827.00,4.00
1829.00,3.00
1830.00,5.00
1831.00,2.58
1832.00,4.00
1833.00,3.00
1834.00,3.94
1835.00,3.29
1836.00,3.31
